de,Quaalm,Qualm,,,
,quaalmen,qualmen,,,
de,Quackelaaie,Unentschlossenheit,,,
,quackelig (quackelich),hinfällig,,,
de,Quadderaaie,Geschwätz,,,
de,Quadderkopp,Quatschkopf,,,
,quaddern,schwatzen,,,
,quäken,schreien,,,
,quäkerig (quäkerich),nörgelich,,,
de,Quanten,Füße (groß),,,
,quatsken,Gehgeräusche im Matsch,,,
,quatskenatt,klatschnass,,,
dat,Quedroat,Quadrat,,,
,quelen,quälen,,,
de,Queleraaie,Quälerei,,,
de,Quengeloars,Nörgler,,,
de,Querre,Bündchen am Rock, Quere,,
de,Quesen,Blut- oder Druckblasen,,,
,quetsken,quetschen,,,
,quieken,quieken,,,
de,Quierken,Quecke,,,
de,Quierkenscheole,Landwirtschaftsschule,,,
,quietsken,quietschen,,,
de,Quirkstärt,Lebewesen (klein und mickrig),,,
,quittengeel,quittengelb,,,
de,Quittunge,Quittung,,,
,quutsken,Gehgeräusche bei nassen Füßen,,,
,raaihen,reihen (vorläufig nähen),,,
dat,Räap,Seil (dick und lang),,,
,räaßen,ausruhen,,,
,rabbeln,sabbeln,,,
de,Rackefatt,Arbeiter (besonders eifrig),,,
,racken,scharren,,,
dat,Rad, de Reere,Fahrrad, Wagenrad,
,radfoihen,Fahrrad fahren,,,
de,Radwienen,Drehwinde (zum Lasten heben),,,
,ramentern,randalieren,,,
de,Ramm,Wadenkrampf,,,
,rammdösig,benebelt im Kopf,,,
,ran,heran, herbei,,
de,Rand,Mund (scherzhaft),,,
,ranticken,arbeiten (fleißig),,,
,rapp,ausgeleiert,,,
de,Rattenfaalgen,Rattenfalle,,,
,ratzekoahl,ratzekahl,,,
,raut,rot,,,
de,Rautdooen,Rotdorn,,,
de,Rautkaul,Rotkohl,,,
de,Rautwien,Rotwein,,,
de,Rebelljeon,Magenverstimmung, Rebellion,,
,rebelsk,rebellisch,,,
,rechtehand,rechts,,,
,rechtföarigen,rechtfertigen,,,
,recken,ausreichend, reichen,,
,reckhaalsen,Hals recken,,,
,reengen,regnen,,,
de,Reengen,Regen,,,
de,Reengenbogen,Regenbogen,,,
de,Reengentunnen,Regentonne,,,
dat,Reengenweer,Regenwetter,,,
de,Reengenwurm,Regenwurm,,,
dat,Reff,Gerippe (abfällig auch für eine magere, garstige Frau),,
de,Reformatzieon,Reformation,,,
de,Regeloator,Wanduhr (mit Schlag),,,
dat,Reid,Flechtrohr (für Hiller Stühle),,,
de,Reimen,Riemen,,,
,reke,sauber, ordentlich,,
,reken,rechnen,,,
dat,Rekenbeok,Rechenbuch,,,
de,Reknunge,Rechnung,,,
de,Relegijeon,Religion,,,
,rennen,stoßen,,,
de,Rennen,Rinne, Dachrinne,,
de,Reoen,Maßeinheit einer Moorfläche (wo Torf gestochen werden konnte, ca. 3,80 m x 3,80 m)
,reoh,roh,,,
de,Reohdecker,Naturbursche (derber, ungenauer, rauer Mensch),
de,Reohfrost,Raureif, Raufrost,,
,reopen,rufen,,,
de,Reosen,Rose,,,
dat,Reosenblatt,Rosenblatt,,,
de,Reosenkaul,Rosenkohl,,,
de,Reosenschähen,Rosenschere,,,
dat,Reosenwoater,Rosenwasser,,,
dat,Reot,Ruß im Schornstein (wässrig),,,
,reseliut,resolut,,,
,reseniehen,streiten, stänkern,,
,retern,rattern, klappern,,
,retten,retten,,,
de,Revelutzieon,Revolution,,,
de,Ribbe,Rippe,,,
,ribbeln,auflösen (von Gestricktem und Gehäkeltem),,,
de,Richte,Richtung,,,
,richten,richten (jur.), Dachstuhl aufstellen,,
de,Richtewegg (Richtewech),Weg (kürzester),,,
,richtig,richtig,,,
de,Richtunge,Dachstuhl aufstellen,,,
dat,Rick,Fichtenstange (für die Einzäunung),,,
,riebe,großzügig, verschwenderisch,,
,rieben,reiben,,,
de,Rieben,Reibe,,,
dat,Riefiisen,Reibeisen,,,
de,Riege,Reihe,,,
,riegen,reihen,,,
,riehen,reiten,,,
dat,Riek,Reich,,,
,rieke,reich,,,
,riemen,reimen,,,
dat,Riemsel,Reim, Gereimtes,,
,riep,reif,,,
,riepen,reifen,,,
de,Riergel,Riegel, Querbalken beim Fachwerk,,
,rierpen,rittlings rutschen,,,
de,Rierte,Riss,,,
de,Ries,Reis,,,
dat,Ries,Pfropfreis,,,
de,Riesebessen,Besen aus Reisigzweigen (zum Hof kehren),,,
,riesen,veredeln (z. B. von Bäumen),,,
,rieten,reißen, umbauen,,
de,Rieteraaie,Umbauarbeiten, Gelenkschmerzen,,
dat,Rietpeerd,Reitpferd,,,
,rin,hinein, herein,,
,rinbössen,reinpoltern,,,
,rinbottern,reinbuttern,,,
dat,Rindfleisk,Rindfleisch,,,
dat,Rindlear,Rindleder,,,
,rindössken,reindreschen,,,
dat,Rindveih,Rindvieh,,,
,rinfegen,hineinfegen,,,
de,Ring,Ring,,,
,ringoahn,hineingehen,,,
,rinheoen,essen (gierig),,,
,rinheoen,reinhauen,,,
,rinkieken,hineinschauen, vorbeikommen,,
,rinkloppen,hineinschlagen,,,
,rinküen,hineinreden,,,
,rinkurm,hereinkommen,,,
,rinlasken,trinken und essen (gierig),,,
,rinlaupen,hereinlaufen,,,
de,Rinner,Rinder,,,
de,Rinnerbroaen,Rinderbraten,,,
,rinriehen,reinreiten,,,
,rinrieten,reinreißen,,,
,rinschieten,hineinscheißen,,,
,rinschloan,hineinschlagen, essen (gierig),,
,risk,aufrecht, gerade, steil,
,risk dür,gerade durch,,,
,risk iut,zielstrebig,,,
,risk up,gerade hoch,,,
,risk wegg (risk wech),unmissverständlich,,,
,riske Schiuten,Spaten,,,
,risken,aufrichten,,,
de,Riuhe,Ruhe,,,
,riuhen,ruhen,,,
,riuken,riechen,,,
de,Rium,Raum,,,
,riumbeint,breitbeinig,,,
,riume,weit,,,
de,Riupen,Raupe,,,
,riusemiuserig (riusemiuserich),ungemütlich,,,
,riut,heraus, hinaus,,
,riutbreken,herausbrechen,,,
de,Riuten,Fensterscheibe,,,
,riutfienen,herausfinden,,,
,riutfoihen,herausfahren,,,
,riutförrern,herausfordern,,,
,riuthelpen,heraushelfen,,,
,riutkriegen,herausfinden,,,
,riutkurm,herauskommen,,,
,riutlaupen,herauslaufen,,,
,riutliuken,herausziehen,,,
,riutmoaken,ernten (Hackfrüchte), entwickeln (positiv),,
,riutputzen,herausputzen,,,
,riutschmieten,rausschmeißen, herauswerfen,,
,riutstellen,herausstellen, betonen,,
,roaen,raten,,,
,röagen,bewegen,,,
de,Röakekommern,Räucherkammer,,,
,roaken,schaffen,,,
,röaken,räuchern,,,
dat,Röakeschapp,Räucherschrank,,,
de,Röakewiehm,Lattengerüst zum Räuchern und Trocknen auf der Bauerndeele,,,
de,Roat,Rat,,,
de,Röatekiuhlen,Rötekuhle (zum Wässern des Flachses),,,
dat,Roathius,Rathaus,,,
,rober,rüber,,,
de,Rock,Rock,,,
de,Roggen,Roggen,,,
de,Roggenbleomen,Kornblume,,,
dat,Roggenbraut,Roggenbrot,,,
dat,Roggenfärld,Roggenfeld,,,
dat,Roggenwief,Kornmuhme (Korngeist),,,
de,Röhen,Röhre,,,
de,Roibe,Stoppelrübe,,,
dat,Roibesoat,Rübensaat,,,
dat,Roießel,Rührei, Blödsinn,,
,roihen,rühren,,,
de,Romen,Kruste auf der Wunde,,,
de,Rotthacken,Wiedehopfhacke,,,
,röttlick,rötlich,,,
,ruckoasen,sitzen (unruhig),,,
de,Rügge,Rücken,,,
de,Rüggenweihdoage,Rückenschmerzen,,,
de,Rüggestrang,Kotelettstrang,,,
de,Rühe,Hund,,,
,rühen,mausern,,,
de,Rühenbleomen,Hundskamille,,,
dat,Rullbrett,Rollbrett, Holzbrett zur Zigarrenherstellung,,
,rullen,rollen,,,
de,Rullen,Rolle,,,
,rümme,herum,,,
,rümmebölken,herumschreien,,,
,rümmedöllmern,schimpfen, stänkern,,
,rümmefutken,arbeiten (oberflächlich),,,
,rümmelungern,herumstreunen,,,
,rümmenüssken,herumklüngeln,,,
,rümmeroaken,herumwälzen,,,
,rümmerutken,unsauber arbeiten,,,
,rümmesiusängeln,herumfeiern (immer unterwegs sein),,,
,rümmespecken,herumschnüffeln,,,
,rümmespoiken,herumgeistern,,,
,rümmestoahn,herumstehen,,,
,rümmesüen,saufen (tagelang),,,
,rümmesürlen,herumschleppen,,,
,rumooen,rumoren,,,
,rumstern,krachen (dumpfes Geräusch),,,
,rund,rund,,,
de,Rundlöarper,Baum mit gewundenen Fasern,,,
,rundümme,rundherum,,,
de,Rungen,Wagenstützen (aufrechte für Ackerwagen),,,
,rungenaaien,ruinieren,,,
de,Rungenwoagen,Ackerwagen für Holztransporte,,,
de,Runkel,Runkel,,,
de,Runkelbleere,Runkelblätter,,,
de,Runkelkiuhlen,Runkelkuhle,,,
dat,Runkellauf,Runkelblätter,,,
,rünner,herunter,,,
,rünnerfaalen,herunterfallen,,,
,rupp,herauf,,,
,ruppdössken,draufschlagen,,,
,ruppen,rupfen,,,
,ruppkurm,heraufkommen, darauf kommen,,
,rupplasken,draufschlagen (maßlos),,,
,rüserig (rüserich),unruhig,,,
dat,Rusk,Binse,,,
de,Russen,Gitterrost einer Feuerstelle oder Fußabtreter,,,
de,Rust,Rost,,,
de,Rüstbaum,Gerüstbaum,,,
de,Rüstbreere,Gerüstbretter,,,
,rusterig (rusterich),rostig,,,
,rustern,rosten,,,
dat,Rüsthult,Gerüstholz,,,
de,Rüstkiehen,Gerüstkette,,,
de,Rüstlöker,Gerüstlöcher im Mauerwerk,,,
de,Rutk,Kümmerer (in der Entwicklung zurückgebliebenes Tier), Mensch (ungepflegt),,
,rutken,arbeiten (unsorgfältig),,,
,rutkerig (rutkerich),ungepflegt,,,
,rutsken,rutschen,,,
de,Rutsken,Rutsche,,,
de,Rüümte,Weite,,,
,saachte,leise, vorsichtig, langsam,
dat,Saaiefatt,Säbehälter,,,
de,Saaiekassen,Säkasten,,,
de,Saikatten,Katze (weibl.),,,
de,Saaiemeschinen,Sämaschine,,,
,saaien,säen,,,
de,Saaißen,Sense,,,
de,Saaißenbaum,Sensenstiel,,,
de,Saaißenhommer,Sensenhammer,,,
de,Saaißenschoner,Sensenschutz,,,
dat,Saaißenstreck,Sensenstreicher,,,
de,Saalben,Salbe,,,
de,Saalbenveband,Salbenverband,,,
de,Sabbelaaie,Geschwätz,,,
,sabbeln,schwatzen,,,
,sacken,sacken,,,
de,Sackkoaen,Sackkarre,,,
de,Sackschörten,Sackschürze,,,
,sackvull,Maßeinheit (ein Sack voll ...),,,
dat,Säel,Seil, Strohhalme zum Binden der Korngarben,,
,säggen,sagen,,,
de,Sammler,Drainagerohr (großer Durchmesser),,,
de,Sand,Sand,,,
de,Sandhaupen,Sandhaufen,,,
de,Sandkassen,Sandkasten,,,
dat,Sandpoppier,Schmiergelpapier,,,
,sannig (sannich),sandig,,,
de,Särpen,Seife,,,
,satt,satt,,,
de,Satz,Satz,,,
,sau,so,,,
,saubaule,sobald,,,
,saubutz,sofort, rasch,,
,saufoort,sofort,,,
,saugeot,so gut,,,
,saugoar,sogar,,,
,saulange,solange,,,
,saune,solche,,,
de,Saut,Brunnen,,,
,sauteosäggen,sozusagen,,,
de,Sautkring,Brunnenring,,,
,sauvierl,soviel,,,
,sauvull,so voll,,,
,sauwatt,sowas,,,
,sauwiet,soweit,,,
de,Schähen,Schere,,,
de,Schanne,Schande,,,
dat,Schapp,Schrank,,,
de,Schärdießen,Einspännerdeichsel,,,
de,Schärper,Schäfer,,,
de,Schärperkoaen,Schäferkarre,,,
de,Schärtel,Scheitel,,,
,schasken,rausschmeißen (aus einer Position entlassen),,,
de,Schateken,Plunder (alte Sachen),,,
,schatten,Brauchtum (von einem Hochzeitszug Geschenke erbitten),,,
de,Schaut,Schoß,,,
de,Scheeges,Kerl, Bräutigam (abwertend),,
,scheehen,scheren,,,
de,Scheeheraaie,Schererei,,,
,scheemen,schämen,,,
,scheemern,verschämt, schüchtern,,
,scheemshaalber,anstandshalber,,,
,scheesen,herumstreifen,,,
,scheibe,schief,,,
,scheiten,schießen,,,
,schellen,schimpfen,,,
de,Schelles,Schimpfe,,,
,schellü,antriebslos, bedrückt,,
de,Schendoam,Polizist,,,
,schenken,schenken,,,
de,Scheohbänner,Schnürsenkel,,,
de,Scheohe,Schuhe,,,
de,Scheohmoaker,Schuhmacher,,,
de,Scheohnoagel,Schuhnagel,,,
dat,Scheohweerk,Schuhwerk,,,
de,Scheohwichse,Schuhcreme,,,
de,Scheole,Schule,,,
de,Scheolfeergen,Schulferien,,,
dat,Scheolgeld,Schulgeld,,,
dat,Scheolkiend,Schulkind,,,
de,Scheolmester,Lehrer, Lehrerin,,
de,Scheoster,Schuster,,,
,scheostern,Schuhe anfertigen,,,
,scheostert,arbeiten (oberflächlich),,,
de,Schesee,Straße,,,
,schicken,schicken, senden,,
,Schieben,Scheibe,,,
de,Schiebenstand,Schießstand,,,
de,Schien,Schein,,,
,schienen,scheinen,,,
de,Schiermskeraaie,Dämmerung,,,
de,Schierwand,Trennwand,,,
,schierweerken,arbeiten,,,
de,Schiete,Scheiße,,,
,schietegoal,scheißegal,,,
,schieten,scheißen,,,
de,Schieteraaie,Durchfall,,,
dat,Schiethius,Scheißhaus,,,
de,Schietpott,Nachttopf,,,
de,Schillegassen,Graupen (geschälte Gerste),,,
dat,Schillemest,Schälmesser,,,
,schillen,schälen,,,
dat,Schillsel,Abgeschältes von Obst und Gemüse,,,
dat,Schindliuder,Schindluder,,,
de,Schinkenbühl,Schlüpfer XXL (scherzhaft für Übergröße),,,
de,Schinn,Kopfschuppen,,,
dat,Schipp, de Schirpe,Schiff,,
de,Schipper,Schiffer,,,
,schiuben,schieben,,,
dat,Schiuer,Schauer,,,
dat,Schiuer,Regenschauer,,,
de,Schiuer,Unterstand als Wetterschutz,,,
de,Schiufiut,Mensch (der ausgenutzt wird),,,
de,Schiufkoaen,Schubkarre,,,
de,Schium,Schaum,,,
de,Schiumkellen,Schaumkelle,,,
de,Schiuten,Schaufel,,,
,schlaaie,stumpf (Zähne),,,
de,Schlaaier,Schleier,,,
de,Schlächter,Schlachter,,,
de,Schlächteraaie,Schlachterei,,,
de,Schlackerschnei,Schnee (wässrig),,,
de,Schlagg (Schlach),Schlag,,,
,Schlangenoart eggen,schlangenförmig eggen,,,
,schlappbüken,außer Atem sein,,,
de,Schlappen,Pantoffeln,,,
,Schlappen,Reifenpanne,,,
de,Schlatz,Flüssigkeit (kleine Menge),,,
de,Schlawitken,Rockzipfel,,,
,Schlebutten moaken,Dummheiten machen,,,
,schlecht,schlecht,,,
,schlecht moaken,schlecht machen,,,
de,Schlege,Schläge,,,
de,Schleger,Schläger,,,
de,Schlegeraaie,Schlägerei,,,
de,Schleif,Schöpfkelle (groß aus Holz),,,
de,Schlennerjoahn,Schlendrian,,,
,schlennern,schlendern,,,
dat,Schlepp,Wagenschmiere,,,
de,Schlickeraaie,Süßigkeiten,,,
,schlickern,naschen,,,
de,Schlickupp,Schluckauf,,,
de,Schliehen,Schlitten,,,
,schlieken,schleichen,,,
de,Schliem,Schleim,,,
de,Schliemschieter,Schleimscheißer,,,
,schliepen,schleifen,,,
de,Schliepstein,Schleifstein,,,
de,Schlierke,Schliche,,,
,schlierpen,schleppen,,,
dat,Schlierpsel,Traglast,,,
dat,Schlierpsel,Schleppgerät zum Einebnen von Maulwurfshaufen,,,
de,Schlipk,Zipfel eines Kleidungsstückes,,,
de,Schlippen,Schürze (umgebundene Schürze als Tragetuch verwenden),,,
de,Schlittscheoh,Schlittschuh,,,
,schliuken,schlucken,,,
de,Schliuken,Rachen,,,
,schliuten,schließen,,,
,schloan,schlagen, geschlagen,,
,schloapen,schlafen,,,
de,Schloapmüssen,Schlafmütze,,,
,schlobbern,schlabbern,,,
,schlodderig (schlodderich),unordentlich,,,
de,Schlonten,Sachen (minderwertige oder heruntergekommene Maschinen, Werkzeuge, Kleidung, Gegenstände usw.)
de,Schlonz,unordentlicher Mensch,,,
dat,Schlott,Türschloss,,,
de,Schluck,Schnaps,,,
de,Schluckpullen,Schnapsflasche,,,
de,Schlüngel,Schlingel,,,
de,Schlüngelbank,Sitzbank (vornehmlich für Kinder),,,
de,Schlünze,Flocken in der Milch (von einer Euterentzündung),,,
de,Schlünze,Auswurf (gelb),,,
de,Schluppäsen,Pflaumen (kleine, gelbe),,
,schlürhen,schlüren,,,
de,Schlürke,Mund voll,,,
de,Schlürschluck,Abschiedsschnaps,,,
de,Schlürtel,Schlüssel,,,
dat,Schlürtelbrett,Schlüsselbrett,,,
dat,Schlürtellock,Schlüsselloch,,,
de,Schmaaitiet,Frühling,,,
,schmachen,schmachten,,,
de,Schmachtlappen,Hungerleider (dürrer Mensch),,,
de,Schmant,Rahm,,,
,schmehen,schmieren (bestechen), ölen, fetten,
dat,Schmehr,Schmiere,,,
,schmehrig (schmehrich),schmierig,,,
de,Schmehrkannen,Ölkanne,,,
de,Schmehrlappen,Schmierlappen, Schleimer, Person (unsauber),
de,Schmehrnippel,Schmiernippel,,,
de,Schmehrsärpen,Schmierseife,,,
,schmelten,schmelzen,,,
,schmeoen,schmoren,,,
de,Schmett,Schmied,,,
,schmicken,schmecken,,,
,schmiddoages,mittags,,,
de,Schmiehe,Schmiede,,,
dat,Schmiehefüer,Schmiedefeuer,,,
,schmiehen,schmieden,,,
,schmieten,werfen,,,
,schmirroages,mittags,,,
,schmöaken,rauchen,,,
de,Schmöakepiepen,Tabakpfeife,,,
,schmohens,morgens,,,
,schmohens freoh,frühmorgens,,,
,schmoihe,sämig, schleimig reden,,
de,Schmu,Betrug,,,
de,Schmulln,Wellfleisch,,,
,schnaaien,schneien,,,
,schnachts,nachts,,,
,schnasseln,betrinken,,,
,schnaulen,mürrisch äußern,,,
de,Schnei,Schnee,,,
de,Schneibaal,Schneeball,,,
de,Schneiglöckchen,Schneeglöckchen,,,
de,Schneikerl,Schneemann,,,
,schneischiebern,abfällig reden,,,
dat,Schneischiuer,Schneeschauer,,,
,schneiwitt,schneeweiß,,,
dat,Schneiwoater,Schneewasser,,,
de,Schnelllöarper,Elektromotor oder Traktor (schnelllaufend),,,
de,Schneoer,Schnur,,,
,schneterig (schneterich),schwatzhaft,,,
de,Schnetertasken,schwatzhafte Person,,,
de,Schnieder,Schneider, Wasserläufer (Insekt),,
,Schnieder,Wasserläufer (Insekt),,,
de,Schniederfiehe,Arbeitspause in der Dämmerung,,,
de,Schniederske,Frau des Schneiders,,,
de,Schnieheloahn,Gerät zum manuellen Schneiden der Rübenblätter,,,
,schniehen,schneiden,,,
de,Schnieheraaie,Sägewerk,,,
de,Schniggen,Schnecke,,,
dat,Schniggenhius,Schneckenhaus,,,
de,Schnippelbauhnen,Schnippelbohnen,,,
de,Schnippelmeschinen,Schnippelgerät für Bohnen,,,
,schnitken,schnitzen,,,
de,Schnitker,Schnitzer,,,
,schniuben,schnäuzen, schnaufen,,
de,Schniuten,Schnauze,,,
de,Schniutenhürbel,Mundharmonika,,,
dat,Schniutweerk,Mundwerk,,,
de,Schnoabel,Schnabel,,,
,schnoaihen,schnorren, zündeln, verschmoren (Elektrik),
dat,Schnoieband,Schnürsenkel,,,
,schnoien,schnüren,,,
de,Schnöppen,Schnupfen,,,
de,Schnöppenlicker,Person (bei der der Schnupfen aus der Nase hängt und abgeleckt wird),,,
de,Schnöppenpatt,Schnupfenspur,,,
de,Schnöppentrogg (Schnöppentroch),Person mit ständig laufender Nase,,,
de,Schnösel,altkluger Jugendlicher,,,
,schnurhen,schnurren,,,
,schnurken,schnarchen,,,
de,Schnurrkatten,Kinderspielzeug (aus einem Zwirnsfaden und einem großen Knopf), Frau (umgarnend), Katze (mit Wohlbehagen),
,schnurterig (schnurterich),schmutzig,,,
de,Schnüsk,Schnauze,,,
de,Schoal,Schal,,,
dat,Schoalbrett,Schalbrett,,,
de,Schoalen,Schale(n),,,
,schöane,schöne,,,
dat,Schoap,Schaf,,,
de,Schoapstaal,Schafstall,,,
dat,Schoar,Pflugschar,,,
,schoarp,scharf,,,
,schobben,scheuern,,,
de,Schockeloade,Schokolade,,,
de,Schockeloadenbudding,Schokoladenpudding,,,
de,Schockeloadenkeoken,Schokoladenkuchen,,,
de,Schoehbössen,Schuhbürste,,,
de,Schoelklasse,Schulklasse,,,
dat,Schoer, de Schöare,Scherbe,,
de,Schoiler,Schüler,,,
de,Schoppen,Schuppen,,,
de,Schoppendeel,Schuppendurchfahrt,,,
de,Schoppendür,Schuppentür,,,
dat,Schoppk,Bund (Stroh oder Heu),,,
dat,Schöppsel,Schuppen mit Schleppdach (klein),,,
de,Schörten,Schürze,,,
,schoss,sollst,,,
,schoss seihn,sollst sehen,,,
de,Schosstein,Schornstein,,,
de,Schossteinfeger,Schornsteinfeger,,,
de,Schöttel,Schüssel,,,
dat,Schöttelbeoed,Tellerbord,,,
,schraaien,schreien,,,
de,Schraaihaals,Schreihals,,,
de,Schräem,Griebenschmalz,,,
de,Schräempott,Schmalztopf,,,
de,Schräempott,Lippenherpes,,,
de,Schräemschieter,Mensch (klein),,,
,schrappen,schaben,,,
,schrapperig (schrapperich),raffgierig,,,
dat,Schrappsel,Abgeschabtes,,,
dat,Schraut,Schrot,,,
de,Schrautmührlen,Schrotmühle,,,
de,Schrautsoagen,Blattsäge,,,
,schretten,gerinnen,,,
,schrieben,schreiben,,,
de,Schrieberaaie,Schreiberei (Verwaltungsaufwand),,,
dat,Schriefsel,Schriftstück, Schrieb, Text,
de,Schriefstoben,Schreibstube,,,
,schrienen (et schrinnt),brennen von Hautwunden,,,
de,Schrift,Schrift,,,
,schriuben,schrauben,,,
de,Schriuben,Schraube,,,
de,Schriubenschlürtel,Schraubenschlüssel,,,
de,Schriufstock,Schraubstock,,,
,schroaien,versengen,,,
de,Schrullen,Falten im Gesicht,,,
,schrumpeln,schrumpfen,,,
de,Schucht,Vogelscheuche,,,
,schuen,rutschen (gleiten),,,
,schüen,scheuern,,,
de,Schüen,Scheune,,,
dat,Schüht,Bretter vorne und hinten am Kasten-Ackerwagen,,,
dat,Schullerblatt,Schulterblatt,,,
de,Schullern,Schulter,,,
,schüllig (schüllich),schuldig,,,
de,Schülligkert (Schüllichkert),Schuldigkeit,,,
,schümen,schäumen,,,
,schuppen,schubsen, stoßen,,
de,Schüppen,Schaufel,,,
,schüppken,schubsen, stoßen,,
dat,Schuppsel,Frau (schlecht angezogen),,,
de,Schürbössen,Scheuerbürste,,,
dat,Schürbrett,Handbrett (Maurerwerkzeug),,,
de,Schürken,Babymimik (unbewusst),,,
,schürköppen,Kopfschütteln,,,
de,Schürte,Schuss (Wachstum),,,
dat,Schüssel,Kuhgatter im Stall,,,
,schüttkern,schießen (zum Spaß),,,
,schwaat,schwarz,,,
,schwack,schwach,,,
de,Schwamm,Schwamm,,,
,schwanke,schnell,,,
de,Schwärt,Schweiß,,,
,schwärten,schwitzen,,,
de,Schwärtfoite,Schweißfüße,,,
dat,Schwattbraut,Schwarzbrot,,,
de,Schwattbrautskossen,Schwarzbrotkruste,,,
,schwattbunt,schwarzbunt (Kühe),,,
de,Schwattdoorn,Schlehe,,,
de,Schwattdreoßel,Schwarzdrossel,,,
,schwattken,schwärzen,,,
de,Schwattwottel,Schwarzwurzel,,,
de,Schwebelsticken, de Sticken,Streichholzer,,
de,Schween,Geschwür, Furunkel,,
,schwemmen,schwimmen,,,
de,Schwengel,Schwengel,,,
de,Schwengelschieter,Schlappschwanz, Schwächling,,
de,Schwetzken,Zwetschgen, Pflaumen,,
de,Schwetzkenbottern,Pflaumenmus,,,
de,Schwetzkenkeoken,Pflaumenkuchen,,,
dat,Schwetzkenmirragg,Pflaumeneintopf,,,
de,Schwetzkenstippen,Pflaumenmus,,,
dat,Schwetzkenzapp,Pflaumenmus,,,
de,Schwick-Schwack,Doppelmühle (Mühlespiel), Untergrund (schwammig),,
,schwiegen,schweigen,,,
,schwiemelig (schwiemelich),schwindelig,,,
dat,Schwien,Schwein,,,
de,Schwienedroaht,Krampen für Schweinepiercing,,,
dat,Schwienefeoer,Schweinefutter,,,
de,Schwienehoite,Auslauf für Schweine,,,
de,Schwieneketuffel,Schweinekartoffel (stärkereiche Futterkartoffel),,,
de,Schwieneköaper,Viehhändler,,,
dat,Schwienelear,Schweinsleder,,,
de,Schwienepott,Kessel zum Kochen des Schweinefutters,,,
de,Schwienewaaide,Schweineweide,,,
de,Schwienirgel,Schmutzfink,,,
de,Schwienstaal,Schweinestall,,,
de,Schwienstaalsklappen,Schweinebuchtentür,,,
de,Schwindsucht,Tuberkulose,,,
de,Schwoaen,Schwarte,,,
de,Schwoager,Schwager,,,
,schwoar,schwer,,,
,schwoarfällig (schwoarfällich),schwerfällig,,,
de,Schwoarm,Schwarm, Wasserdampf,,
,schwoigen,schwer atmen,,,
,schwucken,schwappen (hin und her),,,
de,Schwungpleog,Pflug (handgeführt mit einem Stützrad),,,
de,Schwürpen,Peitsche,,,
,se,sie,,,
de,See,See,,,
,sei,sie,,,
,seit,seit,,,
de,Sekunne,Sekunde,,,
de,Seldoat,Soldat,,,
de,Seloat,Salat,,,
de,Seloatketuffel,Salatkartoffel,,,
de,Seloatkopp,Salatkopf,,,
de,Seloatschöttel,Salatschüssel,,,
,Selskopp deon,Gesellschaft leisten,,,
,selten,selten,,,
de,Seoln,Pfriemen (um Löcher in Leder zu stechen),,,
de,September,September,,,
,sesse,sechs,,,
,setten,setzen,,,
de,Setten,Schale zur Rahmbildung (flach),,,
,si,sei,,,
,sicher,sicher,,,
,sick,sich,,,
de,Siede,Seide,,,
,siege,niedrig,,,
,siehen,seiden (aus Seide),,,
dat,Siehendeok,Seidentuch,,,
dat,Siehengoarn,Seidengarn,,,
de,Siehenspeck,Speckseite (fett),,,
de,Siehenstrümpe,Seidenstrümpfe (aus Kunstfaser),,,
,sien,sein,,,
,siene,seine,,,
,sienesglieken,seinesgleichen,,,
,sienloaten,unterlassen,,,
,sient,seins,,,
,sientwegen,seinetwegen,,,
dat,Sierbe,Sieb,,,
,sierben,sieben,,,
de,Sierberand,Trottel,,,
de,Sierln,Holztruhe mit flachem Deckel,,,
,sierm,sieben (Zahl),,,
de,Siermschlörper,Siebenschläfer,,,
de,Siermt,Senf,,,
de,Siernen,Sehnen,,,
de,Siete,Seite,,,
de,Sietendür,Seitentür,,,
,simmelieren,simulieren,,,
,sind,sind,,,
,singen,singen,,,
de,Sittegaus,Besucherin (die übermäßig lange bleibt),,,
,sitten,sitzen,,,
,siuer,sauer,,,
de,Siuerbühl,Schweinegehacktes mit Roggenmehl vermischt (angesäuert, als Beigabe zum Eintopf),,
,siugen,saugen,,,
,siupen,saufen,,,
de,Siupstängel,Säufer,,,
,Sius un Brius,Saus und Braus,,,
,siusen,sausen,,,
,siusengeln,herumlungern,,,
de,Soagebock,Sägebock,,,
,soagen,sägen,,,
de,Soagen,Säge,,,
de,Soagespoine,Sägespäne,,,
de,Soake,Sache,,,
de,Söameraaien,Sämereien,,,
dat,Soarg,Sarg,,,
de,Soargnoagel,Sargnagel (Zigarette),,,
de,Soat,Saat,,,
de,Soatketuffel,Saatkartoffel,,,
de,Söcken,Socken,,,
,soiken,suchen,,,
,soite,süß,,,
de,Soiten,Likör, Kuss,,
de,Soitigkert (Soitichkert),Süßigkeit,,,
dat,Sölt,Salz,,,
de,Sommer,Sommer,,,
de,Sommerdagg (Sommerdach),Sommertag,,,
,sommerdoages,sommertags,,,
de,Sommerroggen,Sommerroggen,,,
de,Sönndagg (Sönndach),Sonntag,,,
dat,Sönndoageseten,Sonntagsessen,,,
de,Sönndoageshaals,Luftröhre,,,
,sonnerboar,sonderbar,,,
,sonnerlick,sonderlich,,,
,sonnern,sondern,,,
de,Sööle,Salzlake (zum Pökeln),,,
de,Soorgen,Sorgen,,,
de,Soorgensteohl,Ohrensessel,,,
